Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (INR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
17716187,Kaira Jhaveri,Lifestyle,2024-03-04,3613,High,Account Takeover,Maharashtra,Rupay,Bank of Baroda,1,94,Groceries,Mumbai
40423183,Zoya Walla,Lifestyle,2024-07-15,19333,High,Card Not Present,West Bengal,Visa,HDFC Bank,0,41,Apparel,Lucknow
63884097,Ishita Dora,Zomato,2024-07-23,12184,Low,Identity Theft,Delhi,Mastercard,Kotak Bank,0,14,E-commerce,Bangalore
53843916,Renee Lalla,Amazon India,2024-06-13,19484,Low,Phishing,Tamil Nadu,Rupay,Bank of Baroda,0,50,Apparel,Hyderabad
52014511,Sahil Sheth,Lifestyle,2024-12-08,12610,Medium,Account Takeover,Delhi,Mastercard,Yes Bank,0,20,Groceries,Lucknow
59397171,Manjari Chada,Big Bazaar,2024-09-27,4669,Critical,Account Takeover,Karnataka,Mastercard,HDFC Bank,1,67,E-commerce,Ahmedabad
66614536,Eva Rama,Uber,2024-11-21,8294,High,Account Takeover,Delhi,Rupay,Yes Bank,0,83,Groceries,Jaipur
93663014,Oorja Shanker,Zomato,2024-09-05,21076,Medium,Phishing,Kerala,Mastercard,Bank of Baroda,0,77,Transportation,Kolkata
94266555,Vritika Bobal,Myntra,2024-10-13,14191,Medium,Phishing,Telangana,Amex,ICICI Bank,0,87,Transportation,Chennai
92037561,Sara Kakar,Big Bazaar,2024-02-04,935,High,Card Skimming,Delhi,Visa,Andhra Bank,0,49,Electronics,Lucknow
14827721,Arnav Ramakrishnan,Zomato,2024-01-07,7726,High,Phishing,Delhi,Visa,SBI,1,57,Groceries,Lucknow
99203257,Jayan Dalal,Uber,2024-01-19,2298,Low,Identity Theft,Maharashtra,Visa,SBI,1,11,Apparel,Kochi
86500721,Suhana Dasgupta,Lifestyle,2024-08-19,8824,Medium,Card Skimming,Rajasthan,Amex,Axis Bank,0,61,Transportation,Jaipur
93978655,Ahana  Reddy,Uber,2024-11-12,15027,Medium,Card Not Present,Kerala,Visa,SBI,1,80,Apparel,Kochi
17763500,Shalv Bahl,Swiggy,2024-02-08,15858,Medium,Card Skimming,Tamil Nadu,Rupay,Andhra Bank,0,47,Transportation,Jaipur
35808328,Rati Tiwari,Reliance Digital,2024-04-19,13385,Low,Card Not Present,Maharashtra,Visa,HDFC Bank,0,74,Electronics,Hyderabad
94561054,Lakshit Bumb,Reliance Digital,2024-06-04,16090,Critical,Card Skimming,Delhi,Mastercard,Bank of Baroda,1,38,Food Delivery,Mumbai
80772767,Miraan Shenoy,Flipkart,2023-12-25,1536,Low,Card Not Present,West Bengal,Visa,Kotak Bank,1,90,Electronics,Chennai
83235352,Kaira Barman,Amazon India,2024-04-28,19733,High,Card Skimming,Maharashtra,Mastercard,Axis Bank,0,84,E-commerce,Mumbai
38463078,Zain Edwin,Myntra,2024-07-31,4182,Low,Card Not Present,Tamil Nadu,Visa,ICICI Bank,0,43,Electronics,Kochi
94608908,Anya Biswas,Big Bazaar,2024-04-10,9825,Low,Identity Theft,West Bengal,Visa,Yes Bank,0,17,Apparel,Bangalore
44584698,Vidur Sharma,Uber,2024-01-18,4379,Low,Identity Theft,West Bengal,Mastercard,Andhra Bank,0,59,Food Delivery,Lucknow
46881959,Zeeshan Bansal,Zomato,2023-12-21,7015,Low,Account Takeover,West Bengal,Visa,Kotak Bank,1,46,Food Delivery,Chennai
78459150,Divij Rajan,Flipkart,2024-05-14,22216,High,Account Takeover,West Bengal,Visa,Kotak Bank,0,22,Apparel,Mumbai
50439285,Krish Kibe,Tata Cliq,2024-12-06,12730,High,Account Takeover,Uttar Pradesh,Visa,Kotak Bank,1,85,Groceries,Ahmedabad
26655879,Nirvaan Zacharia,Tata Cliq,2024-09-20,1496,Low,Account Takeover,Rajasthan,Visa,Bank of Baroda,0,27,Food Delivery,Lucknow
38296444,Rohan Chad,Swiggy,2024-07-22,13094,Medium,Account Takeover,Tamil Nadu,Mastercard,SBI,0,60,Apparel,Ahmedabad
60568729,Manjari Chada,Tata Cliq,2024-04-24,20781,High,Card Not Present,Delhi,Visa,HDFC Bank,1,90,Transportation,Chennai
79704405,Navya Sastry,Lifestyle,2024-02-22,8083,Low,Account Takeover,West Bengal,Mastercard,HDFC Bank,0,42,E-commerce,Delhi
76369314,Nishith Solanki,Uber,2023-12-26,21809,Low,Phishing,Tamil Nadu,Rupay,ICICI Bank,0,25,Groceries,Kochi
39845026,Zain Sarkar,Lifestyle,2024-07-10,16883,High,Card Skimming,Karnataka,Visa,Yes Bank,0,26,Electronics,Kochi
90309492,Prerak Kurian,Myntra,2024-10-21,3780,Low,Card Skimming,Delhi,Rupay,Bank of Baroda,0,92,Electronics,Jaipur
32933549,Kabir Grover,Big Bazaar,2024-05-16,14172,Low,Card Not Present,West Bengal,Visa,Kotak Bank,0,58,Transportation,Delhi
94935715,Rati Solanki,Flipkart,2024-08-04,16338,Medium,Card Not Present,Delhi,Mastercard,Andhra Bank,1,11,Apparel,Kolkata
16280115,Bhavin Bera,Reliance Digital,2024-03-03,210,Low,Account Takeover,Maharashtra,Visa,HDFC Bank,1,35,Electronics,Kochi
25733018,Jhanvi Krish,Tata Cliq,2024-08-02,18031,High,Card Not Present,Maharashtra,Rupay,ICICI Bank,1,92,E-commerce,Hyderabad
92694849,Biju Shanker,Zomato,2024-03-04,4621,Medium,Phishing,Maharashtra,Visa,Kotak Bank,1,91,E-commerce,Chennai
72460926,Dhanuk Hegde,Swiggy,2024-05-07,7013,Low,Card Not Present,Gujarat,Rupay,Andhra Bank,0,78,Transportation,Kochi
37850779,Pihu Sharaf,Lifestyle,2023-12-30,13582,Medium,Card Not Present,Uttar Pradesh,Visa,ICICI Bank,0,11,Groceries,Bangalore
71327616,Mahika Shanker,Zomato,2024-03-07,23861,Low,Account Takeover,Tamil Nadu,Visa,Bank of Baroda,0,95,Apparel,Hyderabad
35704861,Anay Hayre,Uber,2024-02-17,17243,High,Identity Theft,Uttar Pradesh,Mastercard,Bank of Baroda,0,80,Electronics,Jaipur
39136871,Tejas Chandran,Zomato,2024-07-01,17618,Medium,Account Takeover,Uttar Pradesh,Rupay,Kotak Bank,0,84,Transportation,Lucknow
32291394,Riya Ghosh,Zomato,2024-12-08,3223,Medium,Account Takeover,Karnataka,Rupay,Andhra Bank,0,12,Groceries,Kolkata
11143488,Shanaya Sawhney,Reliance Digital,2024-09-11,295,Medium,Card Skimming,Telangana,Rupay,Axis Bank,1,35,Electronics,Ahmedabad
64330946,Vihaan Rout,Lifestyle,2024-03-16,23311,Medium,Card Not Present,Gujarat,Rupay,Andhra Bank,0,57,Electronics,Hyderabad
73362222,Purab Sachar,Amazon India,2024-10-17,21779,Low,Card Not Present,Uttar Pradesh,Visa,Axis Bank,0,57,Food Delivery,Ahmedabad
19694755,Vaibhav Sinha,Myntra,2024-10-14,20721,Critical,Identity Theft,Tamil Nadu,Mastercard,SBI,0,20,Transportation,Chennai
52490430,Sara Din,Swiggy,2024-07-26,17825,Low,Account Takeover,Delhi,Rupay,ICICI Bank,0,14,Groceries,Kolkata
75587242,Darshit Ranganathan,Zomato,2024-02-03,6985,Critical,Card Skimming,Telangana,Amex,Axis Bank,0,50,Groceries,Mumbai
18806538,Tara Mannan,Uber,2024-03-24,9203,Critical,Identity Theft,Karnataka,Visa,HDFC Bank,0,14,Transportation,Ahmedabad
97151229,Nitya Ganesh,Flipkart,2024-05-09,2834,Medium,Account Takeover,Rajasthan,Visa,SBI,0,14,Apparel,Lucknow
46529985,Shray Dubey,Lifestyle,2024-10-02,12740,Low,Phishing,Maharashtra,Amex,Bank of Baroda,0,16,Electronics,Chennai
10160858,Kaira Kumar,Tata Cliq,2024-11-21,20057,Critical,Phishing,West Bengal,Amex,ICICI Bank,0,43,Food Delivery,Hyderabad
48484987,Rati Date,Lifestyle,2024-08-30,19933,High,Account Takeover,Kerala,Amex,Andhra Bank,1,16,Transportation,Hyderabad
20156336,Baiju Dubey,Uber,2024-05-07,17105,Medium,Phishing,Maharashtra,Visa,HDFC Bank,0,82,Groceries,Mumbai
